Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1399489744,GDX8695,NY,PAS,07/04/2017,45,SDN,CHEVR,K,0,0,0,20190418,122,122,5,160324,0005,0000,0438P,,R,,,BRURY AVE,SOUTH BEACH LOT 1,0,408,D5,,BBBBBBB,ALL,ALL,HC,0,2020,-,0,,,,,
1399489770,HEW6196,NY,PAS,07/02/2017,17,SDN,LINCO,K,0,0,0,20180218,122,122,5,160324,0005,0000,0336P,,R,,,SO BEACH FR CAPODANN,SAND LN / DOLPHIN CI,0,408,C4,,BBBBBBB,ALL,ALL,RED,0,2015,-,0,,,,,
1399489781,GHG2480,NY,PAS,07/01/2017,63,SUBN,JEEP,K,0,0,0,20190529,122,122,5,160324,0005,0000,1005P,,R,,,SOUTH BEACH LOT 1,OCEAN AVE / DRURY AV,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1399489811,HDF7747,NY,PAS,06/11/2017,24,SUBN,HONDA,K,0,0,0,20171219,122,122,5,0,0005,0000,1218P,,R,,,SOUTH BEACH DOLPHIN,FR CAPODANNO,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1399489835,HCF6676,NY,PAS,06/11/2017,24,SDN,ME/BE,K,0,0,0,20171110,122,122,8,160273,0008,0000,1232P,,R,F,,SOUTH BEACH DOLPHIN,FR CAPAODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,GRAY,0,2008,-,0,,,,,
1399489859,GQPS63,NJ,PAS,07/04/2017,62,SUBN,JEEP,K,0,0,0,0,122,122,5,160273,0005,0000,0210P,,R,,,SOUTH BEACH DOLPHIN,FR CAPADANO,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1399489860,GFP1351,NY,PAS,06/11/2017,24,SDN,CHEVR,K,0,46850,0,20190415,122,122,5,160273,0005,0000,1222P,,R,F,,DOLPHIN CIRCLE SOUTH,FR CAPODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1399489872,H89HDD,NJ,PAS,07/04/2017,24,SDN,INFIN,K,0,0,0,0,122,122,5,160273,0005,0000,0220P,,R,,,SOUTH BEACH DOLPHIN,FR  CAPADANO BLVD,0,408,D4,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1399489884,HNE3918,NY,PAS,07/07/2017,24,SDN,HYUND,K,0,0,0,20190301,122,122,5,160273,0005,0000,0224P,,R,F,,DOLPHIN CIRCLE,FR CAPODONO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,GRY,0,2003,-,0,,,,,
1399490084,HGJ6614,NY,PAS,07/04/2017,27,SUBN,GMC,K,11210,37280,70068,20180811,123,123,5,160170,0005,0000,0318P,,R,,,WOLFES POND PARK PKG,,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1399490497,HJH2126,NY,PAS,06/25/2017,14,SUBN,TOYOT,K,39202,0,0,20180721,122,122,5,160579,0005,0000,0945A,,R,,,MIDLAND BEACH,FR COPODANNO BLVD,0,408,D4,,BBBBBBB,ALL,ALL,SILVE,0,2002,-,0,,,,,
1399490527,HEW6117,NY,PAS,06/30/2017,63,SDN,NISSA,K,0,46850,0,20180224,122,122,5,160579,0005,0000,1002P,,R,,,MIDLAND BEACH LOT 9,FR CAPODANNO BLVD,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1399490540,HEW5264,NY,PAS,07/01/2017,63,SUBN,LINCO,K,0,0,0,20180215,122,122,5,160579,0005,0000,1011P,,R,,,SOUTH BEACH LOT 1,DRURY AVE / OCEAN AV,0,408,F3,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1399490552,J75GHA,NJ,PAS,07/02/2017,24,VAN,HONDA,K,0,46850,0,0,122,122,5,160579,0005,0000,0337P,,R,,,SOUTH BEACH DOLPHIN,FR CAPODANNO BLVD,0,408,F3,,BBBBBBB,1000A,0500A,BLUE,0,0,-,0,,,,,
1399490564,HNR7895,NY,PAS,07/02/2017,24,SUBN,HONDA,K,0,46850,0,20190123,122,122,5,160579,0005,0000,0341P,,R,,,SOUTH BEACH DOLPHIN,FR CAPODANNO BLVD,0,408,D5,,BBBBBBB,1000A,0500A,BLACK,0,2016,-,0,,,,,
1399490588,HCW7264,NY,PAS,07/04/2017,14,SUBN,ROVER,K,0,46850,0,20171207,122,122,5,160579,0005,0000,0308P,,R,,,SOUTH BEACH LOT 2,FR CAPODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1399490590,HRD7633,NY,PAS,07/07/2017,63,SDN,TOYOT,K,36500,46850,0,20690514,122,122,5,160579,0005,0000,0942P,,R,,,LINCOLN AVE,FR  CAPODANNO BLVD,0,408,D3,,BBBBBBB,ALL,ALL,RED,0,2002,-,0,,,,,
1399491052,HCU1610,NY,PAS,07/02/2017,14,SDN,FORD,K,0,46850,0,20171028,122,122,5,160579,0005,0000,0825P,,R,,,SOUTH BEACH LOT 2,FR CAPODANNO BLVD,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2011,-,0,,,,,
1399491064,HDH3366,NY,PAS,07/02/2017,14,SDN,CHEVR,K,0,46850,0,20180228,122,122,5,160579,0005,0000,0828P,,R,,,SOUTH BEACH LOT 2,FR CAPODANNO BLVD,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1399491090,HGM1953,NY,PAS,07/02/2017,63,SDN,NISSA,K,0,0,0,20180504,122,122,5,160579,0005,0000,1006P,,R,,,SOUTH BEACH LOT 1,OCEAN AVE / DRURY AV,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1399491106,HEX2158,NY,PAS,07/02/2017,63,CONV,BMW,K,0,0,0,20171215,122,122,5,160579,0005,0000,1008P,,R,,,SOUTH BEACH LOT 1,OCEAN AVE / DRURY AV,0,408,F3,,BBBBBBB,ALL,ALL,WHITE,0,2001,-,0,,,,,
1399491118,HNE4053,NY,PAS,07/02/2017,63,SDN,NISSA,K,0,0,0,20190316,122,122,5,160579,0005,0000,1030A,,R,,,MIDLAND BEACH LOT 9,LINCOLN AVE / FR CAP,0,408,F3,,BBBBBBB,ALL,ALL,TAN,0,2002,-,0,,,,,
1399491131,HJH2664,NY,PAS,07/03/2017,63,SDN,FORD,K,0,46850,0,20180922,122,122,5,160579,0005,0000,1034P,,R,,,MIDLAND BEACH LOT 9,FR CAPODANNO BLVD,0,408,F3,,BBBBBBB,ALL,ALL,SILVE,0,2003,-,0,,,,,
1399491167,HRL9203,NY,PAS,07/04/2017,24,SDN,ME/BE,K,0,0,0,20190417,122,122,5,160579,0005,0000,0240P,,R,,,SOUTH BEACH DOLPHIN,SAND LN / FR CAPODAN,0,408,D5,,BBBBBBB,1000A,0500A,SILVE,0,2012,-,0,,,,,
1399491179,M45HYD,NJ,PAS,07/04/2017,27,,,K,0,0,0,0,123,123,5,160579,0005,0000,0524P,,R,,,WOLFES POND LOT,CHESTER AVE / CORNEL,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1399491180,GYK6120,NY,PAS,07/04/2017,20,SDN,TOYOT,K,11210,0,0,20170629,123,123,5,160579,0005,0000,0529P,,R,,,WOLFES POND PARK,CHESTER AVE / CORNEL,0,408,D3,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1399491222,HDC6790,99,PAS,07/04/2017,51,SDN,BMW,K,0,70068,0,20180111,123,123,5,160250,0005,0000,0356P,,R,,,WOLFESPONE PARK,CORNELIA AVE,0,408,E3,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1399491258,HKP8179,NY,PAS,07/04/2017,45,SDN,HONDA,K,0,0,0,20180816,122,122,5,160250,0005,0000,1013P,,R,,,MIDKIND BEACH,FATHERS CAPADANO BLV,0,408,E1,,BBBBBBB,ALL,ALL,BLU,0,2016,-,0,,,,,
1399491271,GP22936,NY,PAS,07/12/2017,45,SDN,BMW,P,0,0,0,20180724,122,122,5,160250,0005,0000,1054P,,R,,,SOUTH BEACH LOT,DRURY AND OCEAN AVE,0,408,C,,BBBBBBB,ALL,ALL,BIU,0,2003,-,0,,,,,
1399491325,HRD8454,NY,PAS,07/08/2017,63,SDN,VOLKS,K,41300,26480,0,20190525,122,122,5,160250,0005,0000,0942P,,R,,,OCEAN AVE,DRURY AVE,0,408,E1,,BBBBBBB,ALL,ALL,SILVE,0,2010,-,0,,,,,
1399491350,GYF3533,NY,PAS,07/12/2017,63,SDN,,P,0,0,0,20170623,122,122,5,160250,0005,0000,1122P,,R,,,SOUTH BEACH LOT 1,DRURY AND OCEAN AVE,0,408,E1,,BBBBBBB,ALL,ALL,SILV,0,2003,-,0,,,,,
1399491374,GWE1192,NY,PAS,07/06/2017,63,SUBN,,K,0,0,0,20190115,122,122,5,160250,0005,0000,1030P,,R,,,SOUTH BEACH LOT,OCEAN AVE/ DRUCY AVE,0,408,E1,,BBBBBBB,ALL,ALL,ORANG,0,2014,-,0,,,,,
1399491398,HEG2859,NY,PAS,07/11/2017,63,SDN,TOYOT,P,0,0,0,20180328,122,122,45,160250,0045,0000,1037P,,R,,,SOUTH BEACH LOT,DRURY AND OCEAN AVE,0,408,F3,,BBBBBBB,ALL,ALL,BLU,0,2007,-,0,,,,,
1405852021,HLC7191,NY,PAS,06/30/2017,14,VAN,,P,0,0,0,0,103,103,103,951245,0103,0000,1050P,,Q,,,N/E PARSONS BLVD,C/O ARCHER AVE,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1399491428,GRU8405,NY,999,07/05/2017,63,SDN,NISSA,K,36500,46850,0,20170710,122,122,5,160230,0005,0000,1028P,,R,,,LINCOLN AVE,FR  CAPODANNO BLVD,0,408,F3,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1399491441,G25299,NY,PAS,07/06/2017,63,SDN,SATUR,K,0,0,0,20190103,122,122,5,160230,0005,0000,1026P,,R,,,SOUTH BEACH LOT,OCEAN AVE AND DRURY,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2004,-,0,,,,,
1399491453,GPZ2106,NY,PAS,07/07/2017,63,SDN,NISSA,K,41300,26480,0,20180706,122,122,5,160230,0005,0000,1004P,,R,,,OCEAN AVE,DRURY AVE,0,408,F3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1399491465,HJF9319,NY,PAS,07/07/2017,63,SDN,MAZDA,K,41300,26480,0,20180728,122,122,5,160230,0005,0000,1009P,,R,,,OCEAN AVE,DRURY AVE,0,408,F3,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1399491490,HGJ8118,NY,PAS,07/09/2017,24,SUBN,TOYOT,K,46100,46850,0,20180707,122,122,5,160230,0005,0000,0450P,,R,,,SAND LN,FR  CAPODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1399491519,LL58LE,NJ,PAS,07/09/2017,79,SDN,NISSA,K,46100,46850,0,0,122,122,5,160230,0005,0000,0514P,,R,,,SAND LN,FR  CAPODANNO BLVD,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1399491520,GBE4121,NY,PAS,07/09/2017,24,SUBN,HONDA,K,46100,46850,0,20180814,122,122,5,160230,0005,0000,0520P,,R,,,SAND LN,FR  CAPODANNO BLVD,0,408,C3,,BBBBBBB,ALL,ALL,GREEN,0,2005,-,0,,,,,
1399491544,HDG9749,NY,PAS,07/09/2017,24,P-U,FORD,K,46100,46850,0,20171103,122,122,5,160230,0005,0000,0530P,,R,,,SAND LN,FR  CAPODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1399491568,GYF2368,NY,PAS,07/09/2017,24,SDN,TOYOT,K,46100,46850,0,20190603,122,122,5,160230,0005,0000,0542P,,R,,,SAND LN,FR  CAPODANNO BLVD,0,408,D5,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1399491623,HHG5234,NY,PAS,07/03/2018,24,SUBN,SUBAR,K,0,0,0,20180628,122,122,5,160645,0005,0000,0408P,,R,,,DOLPHIN CIR,FR CAPODANNO / SAND,0,408,D5,,BBBBBBB,1000A,0500A,BLUE,0,2005,-,0,,,,,
1399491635,GLR6353,NY,PAS,07/03/2017,24,TWOD,HYUND,K,0,0,0,20171225,122,122,5,160645,0005,0000,0414P,,R,,,DOLPHIN CIR,FR CAPODANNO / SAND,0,408,D5,,BBBBBBB,1000A,0500A,WHITE,0,2013,-,0,,,,,
1399491660,HNE1868,NY,PAS,07/04/2017,24,SUBN,CHEVR,K,0,46100,0,20190410,123,123,5,160645,0005,0000,0354P,,R,,,FATHER CAPODANNO,SAND LN,0,408,D3,,BBBBBBB,1000A,0500A,BLUE,0,1993,-,0,,,,,
1399491672,HSD5808,NY,PAS,07/04/2017,24,SUBN,TOYOT,K,0,0,0,20190523,122,122,5,160645,0005,0000,0405P,,R,,,DOLPHIN CIRCLE,FATHER CAPODANNO,0,408,F3,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1399491684,HLE4320,NY,PAS,07/04/2017,24,SDN,HONDA,K,0,0,0,20180925,122,122,5,160645,0005,0000,0410P,,R,,,DOLPHIN CIRCLE,FATHER CAPODANNO,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0,1998,-,0,,,,,
1399491702,HLK6808,NY,PAS,07/04/2017,20,SUBN,BMW,K,0,70068,0,20181031,123,123,5,160645,0005,0000,0531P,,R,O,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2004,-,0,,,,,
1399491726,HMK2159,NY,PAS,07/04/2017,20,SDN,NISSA,K,0,70068,0,20190406,123,123,5,160645,0005,0000,0542P,,R,,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,,,,,
1399491738,HKD9304,NY,PAS,07/04/2017,20,SUBN,BMW,K,0,70068,0,20180929,123,123,5,160645,0005,0000,0548P,,R,,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1399491740,GFK9706,NY,PAS,07/04/2017,20,SDN,FORD,K,0,70068,0,20190316,123,123,5,160645,0005,0000,0553P,,R,,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2010,-,0,,,,,
1399491751,HGJ7690,NY,PAS,07/04/2017,20,SDN,TOYOT,K,0,70068,0,20170630,123,123,5,160645,0005,0000,0601A,,R,O,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2009,-,0,,,,,
1399491763,HJY3541,NY,PAS,07/04/2017,20,SUBN,LEXUS,K,0,70068,0,20180727,123,123,5,160645,0005,0000,0610P,,R,O,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1399491775,HPE4092,NY,PAS,07/04/2017,46,SUBN,TOYOT,K,0,70068,0,20190424,123,123,5,160645,0005,0000,0616P,,R,O,,WOLFESPOND PK,CORNELIA AVE,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1399491799,HNN1507,NY,PAS,07/09/2017,51,SDN,MAZDA,K,48502,0,0,20190529,122,122,5,160645,0005,0000,0302P,,R,F,,SOUTH BEACH,300 FATHER CAPODANNO,0,408,F3,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1399491970,HCV9827,NY,PAS,06/18/2017,63,SDN,HYUND,K,0,70068,0,20171119,123,123,5,160674,0005,0000,1000P,,R,,PARKING LOT,WATERPOND PARK,CORNELIA AVE,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
1399491982,GAR4Q48,NY,PAS,06/16/2017,40,SUBN,HONDA,K,0,0,0,20180321,122,122,5,160674,0005,0000,1020P,,R,,,FARKER VANDANO BLVD,SOUTH BEACH FISHING,0,408,F3,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1399492044,HNW4131,NY,PAS,06/14/2017,63,SDN,NISSA,K,0,0,0,20190312,122,122,5,160098,0005,0000,1205A,,R,O,,FR CERPO,W/O SO BEACH LOT 2,0,408,E2,,BBBBBBB,ALL,ALL,SILV,0,2015,-,0,,,,,
1399492056,HLY2825,NY,PAS,06/14/2017,63,SUBN,CHRYS,K,0,0,0,20181005,122,122,5,160098,0005,0000,1207A,,R,O,,FR CEPODANO BLVD,SO BEACH LOT 2 SAND,0,408,F3,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1399492070,G32DUN,NJ,PAS,06/14/2017,63,SUBN,ROVER,K,0,0,0,0,122,122,5,160098,0005,0000,1213A,,R,O,,FR CAPODANO BLVD,SO BEACH LOT 2 SAND,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1399492123,GAV46O9,NY,PAS,06/14/2017,63,SDN,ME/BE,K,0,0,0,20181128,122,122,8,160098,0008,0000,1231A,,R,F,,,SO BEACH LOT 2 SAND,0,408,F3,,BBBBBBB,ALL,ALL,SIVER,0,2007,-,0,,,,,
1399492147,HPM9144,NY,999,06/16/2017,63,SDN,VOLKS,K,0,0,0,20170710,122,122,5,160098,0005,0000,1210A,,R,F,,FR CAPODANO,SO BEACH LOT 2,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2017,-,0,,,,,
1399492160,HMY3369,NY,PAS,06/18/2017,20,RVTR,FORD,K,0,0,0,20181219,122,122,5,160098,0005,0000,0902P,,R,O,,FR CAPODANO BLVD,SO BEACH LOT 4,0,408,F3,,BBBBBBB,ALL,ALL,W/BLU,0,1998,-,0,,,,,
1399492172,GVJ6314,NY,PAS,06/19/2017,63,SUBN,JEEP,K,0,46100,0,20190105,122,122,5,160098,0005,0000,1210A,,R,,,FR CAPODANNO,SAND LN,0,408,D3,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1399492196,HGJ6196,NY,PAS,06/15/2017,63,SDN,FORD,K,0,36500,0,20180614,122,122,5,160098,0005,0000,1020P,,R,O,,FR CAPODANO BLVD,LINCOLN AVE,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2011,-,0,,,,,
1399492238,HAS3212,NY,PAS,06/25/2017,63,SUBN,ROVER,K,0,36500,0,20170806,122,122,5,160098,0005,0000,1005P,,R,O,,FA CAPODANNO,LINCOLN AVE,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1399492287,L86HVG,NJ,PAS,06/27/2017,41,SDN,NISSA,K,0,46100,0,0,122,122,5,160098,0005,0000,1252A,,R,,,SO BEACH LOT 2,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1399492299,GWR2424,NY,PAS,06/27/2017,63,SDN,CHEVR,K,48502,25908,25908,20190225,122,122,5,160098,0005,0000,1255A,,R,,,SO BEACH LOT 2,,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1399492305,HFV9400,NY,PAS,06/26/2017,63,SUBN,KIA,K,0,46100,0,20180403,122,122,5,160098,0005,0000,1215A,,R,,,SO BEACH LOT 2,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1399492317,GYS3032,NY,PAS,06/25/2017,20,SUBN,GMC,K,11265,18510,17174,20170622,122,122,5,160098,0005,0000,0640P,,R,,,WILLOWBROOK PK,,0,408,D,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,
1399492329,HCB5322,NY,PAS,06/19/2017,63,SDN,FORD,K,0,46100,0,20170921,122,122,5,160098,0005,0000,1240A,,R,O,,FR CAPODANNO,SAND LN,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1399492342,HCU2857,NY,PAS,06/19/2017,63,SUBN,MERCU,K,0,46100,0,20171207,122,122,5,160098,0005,0000,1231A,,R,,,FR CAPODANNO,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,,0,2007,-,0,,,,,
1399492354,HRD6060,NY,PAS,06/19/2017,63,SDN,CHRYS,K,0,46100,0,20180810,122,122,5,160098,0005,0000,1230A,,R,F,,FR CAPODANNO,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,
1399492366,GSZ9242,NY,PAS,06/19/2017,63,SUBN,NISSA,K,0,46100,0,20190319,122,122,5,160098,0005,0000,1225A,,R,O,,FR CAPODANNO,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1399492380,HNE1327,NY,PAS,06/19/2017,63,SDN,CADIL,K,0,46100,0,20181212,122,122,5,168898,0005,0000,1220A,,R,O,,FR CAPODANNO,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
1399492408,HPD1556,NY,PAS,06/19/2017,63,SDN,MERCU,K,0,46100,0,20190424,122,122,5,160298,0005,0000,1214A,,R,F,,FR CAPODANNO,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1399492410,GSX7846,NY,PAS,06/29/2017,63,SDN,HYUND,K,0,0,0,20180806,122,122,5,160098,0005,0000,0108A,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODAN,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1399492421,HCU2091,NY,PAS,06/30/2017,63,SUBN,KIA,K,0,0,0,20171104,122,122,5,160098,0005,0000,1218A,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODAN,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2003,-,0,,,,,
1399492433,HNN4473,NY,PAS,07/02/2017,63,SUBN,SUBAR,K,0,0,0,20190227,122,122,5,160098,0005,0000,1030P,,R,,,MID BEACH LOT 9,LINCOLN AVE / FR CAP,0,408,F3,,BBBBBBB,ALL,ALL,SILV,0,2017,-,0,,,,,
1399492445,GPY8890,NY,PAS,07/03/2017,63,SUBN,FORD,K,0,0,0,20180611,122,122,5,160098,0005,0000,0125A,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODAN,0,408,F3,,BBBBBBB,ALL,ALL,GOLD,0,2002,-,0,,,,,
1399492457,GLD3321,NY,PAS,07/03/2017,63,SDN,TOYOT,K,0,46100,0,20180120,122,122,5,160098,0005,0000,0127A,,R,,,SO BEACH LOT 2,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,GREY,0,2007,-,0,,,,,
1399492469,GTW4510,PA,PAS,06/30/2017,63,SUBN,LINCO,K,0,0,0,0,122,122,5,160098,0005,0000,1215A,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODA,0,408,F3,,BBBBBBB,ALL,ALL,GOLD,0,0,-,0,,,,,
1399492470,GYF3495,NY,PAS,07/02/2017,14,SDN,NISSA,K,0,0,0,20170713,122,122,5,160098,0005,0000,0529P,,R,,,SO BEACH LOT 2,SAND KN / FR CAPODAN,0,408,F3,,BBBBBBB,ALL,ALL,GREY,0,2007,-,0,,,,,
1399492482,GZC3217,NY,PAS,07/02/2017,14,SUBN,FORD,K,0,0,0,20190531,122,122,5,160098,0005,0000,0529P,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODAN,0,408,C,,BBBBBBB,ALL,ALL,GOLD,0,2003,-,0,,,,,
1399492512,HCU3289,NY,PAS,07/03/2017,63,SDN,HONDA,K,0,46100,0,20171223,122,122,5,160098,0005,0000,0140A,,R,,,SO BEACH LOT 2,SAND LN,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1399492536,HEW5379,NY,PAS,07/03/2017,63,SDN,FORD,K,0,0,0,20180203,122,122,5,160098,0005,0000,0140A,,R,,,SO BEACH LOT 2,SAND LN / FR CAPODA,0,408,F3,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1399492550,GYA6613,NY,999,07/03/2017,63,SUBN,,K,0,0,0,20190430,122,122,5,160098,0005,0000,1030P,,R,,,MID BEACH LOT 9,CORNELIA /FR CAPODA,0,408,F3,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1399492573,HEW7455,NY,PAS,07/02/2017,24,SDN,TOYOT,K,48502,0,0,20180313,122,122,5,160098,0005,0000,0600P,,R,,,SOUTH BEACH,SAND LN / DOLPHIN CI,0,408,F3,,BBBBBBB,ALL,ALL,SILV,0,2006,-,0,,,,,
1399492585,HEW6585,NY,PAS,07/02/2017,24,SDN,TOYOT,K,48502,0,0,20180303,122,122,5,160098,0005,0000,0550P,,R,,,SO BEACH,DOLPHIN CIR / SAND L,0,408,D5,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1399492597,HNE5638,NY,PAS,07/02/2017,24,SUBN,FORD,K,48502,0,0,20190321,122,122,5,160098,0005,0000,0545P,,R,,,SOUTH BEACH,DOLPHIN CIR / SAND L,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0,2005,-,0,,,,,
1399492603,HCD6410,NY,PAS,07/02/2017,99,P-U,FORD,K,48502,0,0,20171019,122,122,5,160098,0005,0000,0540P,,R,,,SO BEACH,DOLPHIN CIR / SAND L,0,408,D5,,BBBBBBB,ALL,ALL,SILV,0,2015,-,0,,,,,
1404853327,GBN1605,NY,PAS,07/03/2017,37,SDN,,X,25645,32625,32625,20180808,0019,19,977,589219,0977,0000,1015A,,NY,F,531,MAIN ST,,0,408,I4,,YYYYYYB,ALL,ALL,BLK,0,2008,-,0,,,,,
1404853352,HPW3971,NY,PAS,07/09/2017,20,SDN,SAAB,X,25645,13113,13113,20190525,0011,11,977,589219,0977,0000,0718A,,NY,F,455,MAIN ST,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,2003,-,0,,,,,
1404853364,GVD4272,NY,PAS,07/10/2017,38,SDN,TOYOT,X,25645,29605,13113,20190517,0019,19,972,589219,0972,0000,1010A,,NY,O,750,MAIN ST,,0,408,D5,,YYYYYYB,ALL,ALL,GRY,0,2011,-,0,,,,,
1404853376,HKT3793,NY,PAS,07/10/2017,38,SDN,BUICK,X,25645,97690,29605,20181107,0019,19,972,589219,0972,0000,1016A,,NY,F,694,MAIN ST,,0,408,I4,,YYYYYYB,ALL,ALL,SILVA,0,2004,-,0,,,,,
"1404853388,MEG4076,NY,PAS,06/26/2017,38,SUBN,BMW,X,29605,13113,25645,20180908,219,219,977,947077,0977,0000,0010P,,NY,F,40,RIVER ROAD,,0,408,D1,,YYYYYYB,0700A,0700A,""COIO,"",0,0,-,0,,,,,"
1404853390,GHH8990,NY,PAS,06/26/2017,60,SUBN,ME/BE,X,29605,13113,13113,20170627,0019,19,977,947077,0977,0000,0511P,,NY,F,30,RIVER ROAD,,0,408,I4,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
